Country,ISO,Region,Date,Aircraft_type,Seats_arrivals_domestic,Seats_arrivals_interregional,Seats_arrivals_intraregional,Seats_arrivals_intl,Seats_arrivals_total,Available_seat_kilometers,Number_of_flights_domestic,Number_of_flights_interregional,Number_of_flights_intraregional,Number_of_flights_intl,Number_of_flights_total
Fiji,FJ,East Asia & Pacific,2020-03-01,passenger,548,164,2000,2164,2712,5791181.319825907,6,1,9,10,16
Fiji,FJ,East Asia & Pacific,2020-03-02,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-02,passenger,531,0,2005,2005,2536,6114280.708451182,7,0,10,10,17
Fiji,FJ,East Asia & Pacific,2020-03-03,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-03-03,passenger,458,0,1936,1936,2394,6320944.124566448,5,0,8,8,13
Fiji,FJ,East Asia & Pacific,2020-03-04,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-03-04,passenger,428,0,1613,1613,2041,4063658.8595013055,4,0,6,6,10
Fiji,FJ,East Asia & Pacific,2020-03-05,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-05,passenger,529,0,2002,2002,2531,5201056.870120849,7,0,6,6,13
Fiji,FJ,East Asia & Pacific,2020-03-06,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-06,passenger,529,273,1826,2099,2628,7588504.421956708,5,1,5,6,11
Fiji,FJ,East Asia & Pacific,2020-03-07,cargo,0,0,0,0,0,0,0,1,3,4,4
Fiji,FJ,East Asia & Pacific,2020-03-07,passenger,355,0,2477,2477,2832,8020970.470264707,4,0,9,9,13
Fiji,FJ,East Asia & Pacific,2020-03-08,cargo,0,0,0,0,0,0,0,2,1,3,3
Fiji,FJ,East Asia & Pacific,2020-03-08,passenger,887,164,1923,2087,2974,5822470.519338787,9,1,10,11,20
Fiji,FJ,East Asia & Pacific,2020-03-09,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-09,passenger,949,0,1887,1887,2836,4168272.3486833046,9,0,8,8,17
Fiji,FJ,East Asia & Pacific,2020-03-10,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-10,passenger,924,0,1382,1382,2306,3982457.9503755067,13,0,7,7,20
Fiji,FJ,East Asia & Pacific,2020-03-11,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-03-11,passenger,965,0,2490,2490,3455,6677881.981593682,11,0,7,7,18
Fiji,FJ,East Asia & Pacific,2020-03-12,cargo,0,0,0,0,0,0,0,1,3,4,4
Fiji,FJ,East Asia & Pacific,2020-03-12,passenger,1372,0,1504,1504,2876,3888297.750433442,14,0,7,7,21
Fiji,FJ,East Asia & Pacific,2020-03-13,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-13,passenger,1080,313,1836,2149,3229,7996306.901117138,13,1,5,6,19
Fiji,FJ,East Asia & Pacific,2020-03-14,cargo,0,0,0,0,0,0,0,1,3,4,4
Fiji,FJ,East Asia & Pacific,2020-03-14,passenger,879,0,2991,2991,3870,9536308.544065924,7,0,11,11,18
Fiji,FJ,East Asia & Pacific,2020-03-15,cargo,0,0,0,0,0,0,0,2,2,4,4
Fiji,FJ,East Asia & Pacific,2020-03-15,passenger,1028,170,2748,2918,3946,8069237.853566472,9,1,10,11,20
Fiji,FJ,East Asia & Pacific,2020-03-16,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-16,passenger,889,0,1991,1991,2880,4324939.213665056,11,0,9,9,20
Fiji,FJ,East Asia & Pacific,2020-03-17,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-17,passenger,845,0,1255,1255,2100,3950584.507656774,11,0,5,5,16
Fiji,FJ,East Asia & Pacific,2020-03-18,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-03-18,passenger,794,0,3001,3001,3795,8260066.345240479,10,0,9,9,19
Fiji,FJ,East Asia & Pacific,2020-03-19,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-19,passenger,697,0,1634,1634,2331,5618316.408085214,8,0,4,4,12
Fiji,FJ,East Asia & Pacific,2020-03-20,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-20,passenger,461,0,1036,1036,1497,3236315.035196572,5,0,3,3,8
Fiji,FJ,East Asia & Pacific,2020-03-21,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-03-21,passenger,423,0,1551,1551,1974,4363124.425703561,4,0,6,6,10
Fiji,FJ,East Asia & Pacific,2020-03-22,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-03-22,passenger,518,170,1238,1408,1926,4298828.720739633,6,1,3,4,10
Fiji,FJ,East Asia & Pacific,2020-03-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-03-23,passenger,463,0,437,437,900,2862406.360624143,7,0,2,2,9
Fiji,FJ,East Asia & Pacific,2020-03-24,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-03-24,passenger,557,0,692,692,1249,1856162.2494459609,8,0,3,3,11
Fiji,FJ,East Asia & Pacific,2020-03-25,passenger,766,313,122,435,1201,3055450.4268348147,9,1,1,2,11
Fiji,FJ,East Asia & Pacific,2020-03-26,passenger,437,0,0,0,437,69170.02184739005,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-03-27,passenger,415,0,0,0,415,73418.27448157844,9,0,0,0,9
Fiji,FJ,East Asia & Pacific,2020-03-28,passenger,348,0,80,80,428,281095.46391922823,5,0,1,1,6
Fiji,FJ,East Asia & Pacific,2020-03-29,passenger,320,0,312,312,632,723571.4270329026,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-03-30,passenger,84,0,0,0,84,10268.744579771177,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-03-31,passenger,38,0,164,164,202,449558.84045415826,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-04-01,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-04-02,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2020-04-04,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-04,passenger,0,0,300,300,300,473653.03830569325,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-04-05,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-09,passenger,0,0,254,254,254,545917.4449274489,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-10,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-04-10,passenger,0,0,586,586,586,1714476.39131726,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-04-16,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2020-04-17,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-17,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2020-04-19,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-04-19,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2020-04-20,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-20,passenger,38,0,275,275,313,595706.4240574371,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-04-21,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-04-22,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-04-23,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-23,passenger,84,0,275,275,359,601340.3010109045,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-04-24,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-24,passenger,95,0,68,68,163,155888.71829191933,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-04-25,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-25,passenger,95,0,0,0,95,11635.180664769594,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-04-26,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-04-26,passenger,103,0,0,0,103,12979.729242065445,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-04-27,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-27,passenger,261,0,0,0,261,44279.362271076345,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-04-28,passenger,399,0,0,0,399,66161.68493424397,9,0,0,0,9
Fiji,FJ,East Asia & Pacific,2020-04-29,passenger,394,0,0,0,394,60743.51128919695,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-04-30,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-04-30,passenger,288,0,164,164,452,680044.2794811645,6,0,1,1,7
Fiji,FJ,East Asia & Pacific,2020-05-01,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-05-01,passenger,261,0,0,0,261,38701.31915689328,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-05-02,passenger,209,0,0,0,209,36309.17571604228,6,0,0,0,6
Fiji,FJ,East Asia & Pacific,2020-05-03,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-05-03,passenger,386,0,0,0,386,56802.3801538852,6,0,0,0,6
Fiji,FJ,East Asia & Pacific,2020-05-04,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-04,passenger,367,0,0,0,367,58418.8498785346,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-05-05,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-05,passenger,326,0,0,0,326,49306.75966293425,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-05-06,passenger,266,0,0,0,266,48083.14806772725,8,0,0,0,8
Fiji,FJ,East Asia & Pacific,2020-05-07,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-07,passenger,451,0,0,0,451,68429.79197046829,9,0,0,0,9
Fiji,FJ,East Asia & Pacific,2020-05-08,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-05-08,passenger,427,0,0,0,427,90471.45343707803,5,0,0,0,5
Fiji,FJ,East Asia & Pacific,2020-05-09,passenger,144,0,0,0,144,18358.413962008075,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-10,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-05-10,passenger,337,0,0,0,337,45009.20316259619,6,0,0,0,6
Fiji,FJ,East Asia & Pacific,2020-05-11,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-11,passenger,299,0,0,0,299,45278.44144185122,6,0,0,0,6
Fiji,FJ,East Asia & Pacific,2020-05-12,passenger,421,0,0,0,421,70899.84440340791,11,0,0,0,11
Fiji,FJ,East Asia & Pacific,2020-05-13,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-13,passenger,356,0,0,0,356,59125.15544237617,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-05-14,passenger,296,0,0,0,296,42710.88492373897,7,0,0,0,7
Fiji,FJ,East Asia & Pacific,2020-05-15,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-05-15,passenger,514,0,165,165,679,489120.55013536575,7,0,1,1,8
Fiji,FJ,East Asia & Pacific,2020-05-16,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2020-05-16,passenger,427,0,0,0,427,62643.14196928147,5,0,0,0,5
Fiji,FJ,East Asia & Pacific,2020-05-17,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-17,passenger,291,0,0,0,291,33313.35937702452,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-18,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-18,passenger,291,0,0,0,291,33313.35937702452,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-19,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-19,passenger,204,0,0,0,204,24985.01953276839,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-05-20,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-20,passenger,288,0,0,0,288,32945.93261918969,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-21,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-05-21,passenger,298,0,0,0,298,73673.10056818253,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-05-22,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-22,passenger,386,0,165,165,551,439082.363206255,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-05-23,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-23,passenger,152,0,0,0,152,24352.47800689665,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-24,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-05-24,passenger,130,0,294,294,424,2107749.270174189,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-05-25,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-25,passenger,130,0,0,0,130,15921.826172842602,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-05-26,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-26,passenger,204,0,0,0,204,24985.01953276839,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-05-27,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-27,passenger,247,0,136,136,383,312585.26358407474,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-05-28,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-05-28,passenger,298,0,0,0,298,73673.10056818253,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-05-29,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-29,passenger,342,0,165,165,507,433693.43742467754,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-05-30,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-05-30,passenger,230,0,0,0,230,33905.573710602206,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-05-31,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-05-31,passenger,184,0,0,0,184,22535.507813869528,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-01,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-01,passenger,111,0,0,0,111,13594.790039888683,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-02,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-02,passenger,130,0,0,0,130,11267.753906934764,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-03,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-03,passenger,171,0,0,0,171,18616.28906363135,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-04,passenger,342,0,0,0,342,110501.21336308421,5,0,0,0,5
Fiji,FJ,East Asia & Pacific,2020-06-05,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-05,passenger,184,0,165,165,349,377166.91888878704,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-06-06,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-06,passenger,249,0,0,0,249,33905.573710602206,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-06-07,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-07,passenger,157,0,291,291,448,2096900.8677868377,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-06-08,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-08,passenger,138,0,0,0,138,22637.819803667444,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-09,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-09,passenger,111,0,0,0,111,13594.790039888683,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-10,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-10,passenger,111,0,0,0,111,13594.790039888683,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-11,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-11,passenger,217,0,0,0,217,53860.190949769174,5,0,0,0,5
Fiji,FJ,East Asia & Pacific,2020-06-12,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-12,passenger,206,0,275,275,481,659193.8873960424,5,0,1,1,6
Fiji,FJ,East Asia & Pacific,2020-06-13,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-13,passenger,130,0,68,68,198,79887.31923616404,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-06-14,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-14,passenger,157,0,0,0,157,24964.855936621363,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-15,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-15,passenger,138,0,0,0,138,28374.008746932745,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-16,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-16,passenger,65,0,0,0,65,7960.9130864213,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-17,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-06-17,passenger,65,0,0,0,65,7960.9130864213,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-18,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-06-18,passenger,179,0,68,68,247,135675.74464422476,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-06-19,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-19,passenger,252,0,165,165,417,428406.823632898,5,0,1,1,6
Fiji,FJ,East Asia & Pacific,2020-06-20,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-20,passenger,203,0,0,0,203,33853.95576143659,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-06-21,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-21,passenger,203,0,165,165,368,388485.36683635414,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-06-22,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-22,passenger,203,0,0,0,203,36334.92183335405,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-06-23,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-23,passenger,152,0,0,0,152,18616.28906363135,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-24,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-24,passenger,133,0,0,0,133,16289.25293067743,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-25,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-06-25,passenger,179,0,0,0,179,53362.31689746901,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-06-26,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-26,passenger,271,0,165,165,436,430733.8597658519,5,0,1,1,6
Fiji,FJ,East Asia & Pacific,2020-06-27,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-27,passenger,111,0,0,0,111,13594.790039888683,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-06-28,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-06-28,passenger,203,0,164,164,367,481239.6900216044,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-06-29,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-06-29,passenger,157,0,0,0,157,22637.819803667444,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-06-30,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-06-30,passenger,46,0,0,0,46,8889.099824815228,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2020-07-01,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-01,passenger,152,0,0,0,152,18616.28906363135,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-02,passenger,220,0,275,275,495,647109.131579787,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-07-03,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-07-03,passenger,203,0,0,0,203,36334.92183335405,4,0,0,0,4
Fiji,FJ,East Asia & Pacific,2020-07-04,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-04,passenger,133,0,0,0,133,16289.25293067743,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-05,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-05,passenger,288,0,68,68,356,281116.9154310658,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2020-07-06,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-06,passenger,92,0,0,0,92,22740.131793465363,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-07-07,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-08,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-08,passenger,0,0,302,302,302,649082.9463310612,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-10,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-11,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-07-13,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-13,passenger,0,0,68,68,68,59012.44335631816,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-14,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2020-07-15,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-15,passenger,19,0,275,275,294,594101.3175104194,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2020-07-17,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-18,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-19,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-19,passenger,310,0,0,0,310,35640.395509978436,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-07-20,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-20,passenger,272,0,0,0,272,33313.35937702452,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-21,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-21,passenger,136,0,68,68,204,82451.33483248745,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-07-22,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-22,passenger,174,0,214,214,388,210551.39855524956,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2020-07-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-23,passenger,223,0,302,302,525,707834.1890101077,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2020-07-24,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-24,passenger,272,0,0,0,272,64752.54639034872,3,0,0,0,3
Fiji,FJ,East Asia & Pacific,2020-07-25,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-25,passenger,136,0,0,0,136,16656.67968851226,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-26,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-26,passenger,155,0,0,0,155,18983.71582146618,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-27,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-27,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-28,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2020-07-28,passenger,174,0,68,68,242,87105.40709839528,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2020-07-29,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2020-07-29,passenger,155,0,0,0,155,18983.71582146618,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2020-07-30,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2020-07-30,passenger,359,0,275,275,634,664133.238026134,4,0,1,1,5
