,country,date,seats_arrivals_domestic,seats_arrivals_intl,seats_arrivals_total
7571,Vanuatu,2020-05-26,0.0,0.0,0.0
7572,Vanuatu,2020-05-27,0.0,0.0,0.0
7573,Vanuatu,2020-05-28,0.0,0.0,0.0
7574,Vanuatu,2020-05-29,0.0,0.0,0.0
7575,Vanuatu,2020-05-30,0.0,0.0,0.0
7576,Vanuatu,2020-05-31,0.0,0.0,0.0
7577,Vanuatu,2020-06-01,0.0,0.0,0.0
7578,Vanuatu,2020-06-02,0.0,0.0,0.0
7579,Vanuatu,2020-06-03,0.0,0.0,0.0
7580,Vanuatu,2020-06-04,0.0,0.0,0.0
7581,Vanuatu,2020-06-05,0.0,0.0,0.0
7582,Vanuatu,2020-06-06,0.0,0.0,0.0
7583,Vanuatu,2020-06-07,0.0,0.0,0.0
7584,Vanuatu,2020-06-08,0.0,0.0,0.0
7585,Vanuatu,2020-06-09,0.0,0.0,0.0
7586,Vanuatu,2020-06-10,0.0,0.0,0.0
7587,Vanuatu,2020-06-11,0.0,0.0,0.0
7588,Vanuatu,2020-06-12,0.0,0.0,0.0
7589,Vanuatu,2020-06-13,0.0,0.0,0.0
7590,Vanuatu,2020-06-14,0.0,0.0,0.0
7591,Vanuatu,2020-06-15,0.0,0.0,0.0
7592,Vanuatu,2020-06-16,0.0,0.0,0.0
7593,Vanuatu,2020-06-17,0.0,0.0,0.0
7594,Vanuatu,2020-06-18,0.0,0.0,0.0
7595,Vanuatu,2020-06-19,0.0,0.0,0.0
7596,Vanuatu,2020-06-20,0.0,0.0,0.0
7597,Vanuatu,2020-06-21,0.0,0.0,0.0
7598,Vanuatu,2020-06-22,0.0,0.0,0.0
7599,Vanuatu,2020-06-23,0.0,0.0,0.0
7600,Vanuatu,2020-06-24,0.0,0.0,0.0
7601,Vanuatu,2020-06-25,0.0,0.0,0.0
7602,Vanuatu,2020-06-26,0.0,0.0,0.0
7603,Vanuatu,2020-06-27,0.0,0.0,0.0
7604,Vanuatu,2020-06-28,0.0,0.0,0.0
7605,Vanuatu,2020-06-29,0.0,0.0,0.0
7606,Vanuatu,2020-06-30,0.0,136.0,136.0
7607,Vanuatu,2020-07-01,0.0,0.0,0.0
7608,Vanuatu,2020-07-02,0.0,0.0,0.0
7609,Vanuatu,2020-07-03,0.0,0.0,0.0
7610,Vanuatu,2020-07-04,0.0,0.0,0.0
7611,Vanuatu,2020-07-05,0.0,0.0,0.0
7612,Vanuatu,2020-07-06,0.0,0.0,0.0
7613,Vanuatu,2020-07-07,0.0,0.0,0.0
7614,Vanuatu,2020-07-08,0.0,0.0,0.0
7615,Vanuatu,2020-07-09,0.0,0.0,0.0
7616,Vanuatu,2020-07-10,0.0,0.0,0.0
7617,Vanuatu,2020-07-11,0.0,0.0,0.0
7618,Vanuatu,2020-07-12,0.0,0.0,0.0
7619,Vanuatu,2020-07-13,0.0,0.0,0.0
7620,Vanuatu,2020-07-14,0.0,0.0,0.0
7621,Vanuatu,2020-07-15,0.0,0.0,0.0
7622,Vanuatu,2020-07-16,0.0,0.0,0.0
7623,Vanuatu,2020-07-17,0.0,0.0,0.0
7624,Vanuatu,2020-07-18,0.0,0.0,0.0
7625,Vanuatu,2020-07-19,0.0,0.0,0.0
7626,Vanuatu,2020-07-20,0.0,68.0,68.0
7627,Vanuatu,2020-07-21,340.0,0.0,340.0
7628,Vanuatu,2020-07-22,0.0,68.0,68.0
7629,Vanuatu,2020-07-23,0.0,170.0,170.0
7630,Vanuatu,2020-07-24,340.0,0.0,340.0
7631,Vanuatu,2020-07-25,0.0,0.0,0.0
7632,Vanuatu,2020-07-26,340.0,0.0,340.0
7633,Vanuatu,2020-07-27,0.0,68.0,68.0
7634,Vanuatu,2020-07-28,340.0,170.0,510.0
7635,Vanuatu,2020-07-29,0.0,0.0,0.0
7636,Vanuatu,2020-07-30,0.0,0.0,0.0
7637,Vanuatu,2020-07-31,340.0,0.0,340.0
7638,Vanuatu,2020-08-01,0.0,0.0,0.0
7639,Vanuatu,2020-08-02,340.0,0.0,340.0
7640,Vanuatu,2020-08-03,0.0,0.0,0.0
7641,Vanuatu,2020-08-04,340.0,68.0,408.0
7642,Vanuatu,2020-08-05,0.0,0.0,0.0
7643,Vanuatu,2020-08-06,0.0,0.0,0.0
7644,Vanuatu,2020-08-07,0.0,0.0,0.0
7645,Vanuatu,2020-08-08,0.0,0.0,0.0
7646,Vanuatu,2020-08-09,0.0,0.0,0.0
7647,Vanuatu,2020-08-10,0.0,0.0,0.0
7648,Vanuatu,2020-08-11,340.0,68.0,408.0
7649,Vanuatu,2020-08-12,0.0,0.0,0.0
7650,Vanuatu,2020-08-13,0.0,170.0,170.0
7651,Vanuatu,2020-08-14,340.0,0.0,340.0
7652,Vanuatu,2020-08-15,0.0,0.0,0.0
7653,Vanuatu,2020-08-16,340.0,0.0,340.0
7654,Vanuatu,2020-08-17,0.0,0.0,0.0
7655,Vanuatu,2020-08-18,340.0,68.0,408.0
7656,Vanuatu,2020-08-19,0.0,0.0,0.0
7657,Vanuatu,2020-08-20,0.0,0.0,0.0
7658,Vanuatu,2020-08-21,340.0,0.0,340.0
7659,Vanuatu,2020-08-22,0.0,0.0,0.0
7660,Vanuatu,2020-08-23,340.0,136.0,476.0
7661,Vanuatu,2020-08-24,0.0,0.0,0.0
7662,Vanuatu,2020-08-25,340.0,68.0,408.0
7663,Vanuatu,2020-08-26,0.0,170.0,170.0
7664,Vanuatu,2020-08-27,0.0,0.0,0.0
7665,Vanuatu,2020-08-28,340.0,170.0,510.0
7666,Vanuatu,2020-08-29,0.0,170.0,170.0
7667,Vanuatu,2020-08-30,340.0,0.0,340.0
7668,Vanuatu,2020-08-31,340.0,0.0,340.0
7669,Vanuatu,2020-09-01,0.0,68.0,68.0
7670,Vanuatu,2020-09-02,0.0,70.0,70.0
7671,Vanuatu,2020-09-03,0.0,170.0,170.0
7672,Vanuatu,2020-09-04,340.0,136.0,476.0
7673,Vanuatu,2020-09-05,0.0,170.0,170.0
7674,Vanuatu,2020-09-06,340.0,0.0,340.0
7675,Vanuatu,2020-09-07,0.0,0.0,0.0
7676,Vanuatu,2020-09-08,340.0,68.0,408.0
7677,Vanuatu,2020-09-09,0.0,170.0,170.0
7678,Vanuatu,2020-09-10,0.0,170.0,170.0
7679,Vanuatu,2020-09-11,0.0,170.0,170.0
7680,Vanuatu,2020-09-12,0.0,170.0,170.0
7681,Vanuatu,2020-09-13,0.0,170.0,170.0
7682,Vanuatu,2020-09-14,0.0,0.0,0.0
7683,Vanuatu,2020-09-15,340.0,68.0,408.0
7684,Vanuatu,2020-09-16,0.0,0.0,0.0
7685,Vanuatu,2020-09-17,0.0,0.0,0.0
7686,Vanuatu,2020-09-18,340.0,0.0,340.0
7687,Vanuatu,2020-09-19,0.0,0.0,0.0
7688,Vanuatu,2020-09-20,170.0,0.0,170.0
7689,Vanuatu,2020-09-21,0.0,170.0,170.0
7690,Vanuatu,2020-09-22,340.0,68.0,408.0
7691,Vanuatu,2020-09-23,0.0,340.0,340.0
7692,Vanuatu,2020-09-24,0.0,170.0,170.0
7693,Vanuatu,2020-09-25,340.0,0.0,340.0
7694,Vanuatu,2020-09-26,0.0,0.0,0.0
7695,Vanuatu,2020-09-27,340.0,170.0,510.0
7696,Vanuatu,2020-09-28,0.0,0.0,0.0
7697,Vanuatu,2020-09-29,0.0,0.0,0.0
7698,Vanuatu,2020-09-30,0.0,316.0,316.0
7699,Vanuatu,2020-10-01,0.0,0.0,0.0
7700,Vanuatu,2020-10-02,340.0,0.0,340.0
7701,Vanuatu,2020-10-03,0.0,170.0,170.0
7702,Vanuatu,2020-10-04,340.0,0.0,340.0
7703,Vanuatu,2020-10-05,0.0,68.0,68.0
7704,Vanuatu,2020-10-06,0.0,0.0,0.0
7705,Vanuatu,2020-10-07,0.0,238.0,238.0
7706,Vanuatu,2020-10-08,0.0,170.0,170.0
7707,Vanuatu,2020-10-09,340.0,0.0,340.0
7708,Vanuatu,2020-10-10,0.0,0.0,0.0
7709,Vanuatu,2020-10-11,340.0,0.0,340.0
7710,Vanuatu,2020-10-12,0.0,19.0,19.0
7711,Vanuatu,2020-10-13,0.0,238.0,238.0
7712,Vanuatu,2020-10-14,0.0,0.0,0.0
7713,Vanuatu,2020-10-15,0.0,0.0,0.0
7714,Vanuatu,2020-10-16,340.0,0.0,340.0
7715,Vanuatu,2020-10-17,0.0,0.0,0.0
7716,Vanuatu,2020-10-18,340.0,0.0,340.0
7717,Vanuatu,2020-10-19,0.0,170.0,170.0
7718,Vanuatu,2020-10-20,0.0,408.0,408.0
7719,Vanuatu,2020-10-21,0.0,238.0,238.0
7720,Vanuatu,2020-10-22,0.0,170.0,170.0
7721,Vanuatu,2020-10-23,340.0,0.0,340.0
7722,Vanuatu,2020-10-24,0.0,170.0,170.0
7723,Vanuatu,2020-10-25,340.0,0.0,340.0
7724,Vanuatu,2020-10-26,0.0,0.0,0.0
7725,Vanuatu,2020-10-27,340.0,68.0,408.0
7726,Vanuatu,2020-10-28,0.0,68.0,68.0
7727,Vanuatu,2020-10-29,0.0,0.0,0.0
7728,Vanuatu,2020-10-30,340.0,0.0,340.0
7729,Vanuatu,2020-10-31,0.0,0.0,0.0
7730,Vanuatu,2020-11-01,340.0,0.0,340.0
7731,Vanuatu,2020-11-02,0.0,68.0,68.0
7732,Vanuatu,2020-11-03,340.0,0.0,340.0
7733,Vanuatu,2020-11-04,0.0,170.0,170.0
7734,Vanuatu,2020-11-05,0.0,170.0,170.0
7735,Vanuatu,2020-11-06,340.0,0.0,340.0
7736,Vanuatu,2020-11-07,0.0,170.0,170.0
7737,Vanuatu,2020-11-08,340.0,0.0,340.0
7738,Vanuatu,2020-11-09,0.0,0.0,0.0
7739,Vanuatu,2020-11-10,340.0,68.0,408.0
7740,Vanuatu,2020-11-11,0.0,238.0,238.0
7741,Vanuatu,2020-11-12,0.0,0.0,0.0
7742,Vanuatu,2020-11-13,0.0,0.0,0.0
7743,Vanuatu,2020-11-14,0.0,0.0,0.0
7744,Vanuatu,2020-11-15,0.0,0.0,0.0
7745,Vanuatu,2020-11-16,0.0,68.0,68.0
7746,Vanuatu,2020-11-17,0.0,0.0,0.0
7747,Vanuatu,2020-11-18,340.0,0.0,340.0
7748,Vanuatu,2020-11-19,0.0,170.0,170.0
7749,Vanuatu,2020-11-20,0.0,0.0,0.0
7750,Vanuatu,2020-11-21,0.0,170.0,170.0
7751,Vanuatu,2020-11-22,340.0,0.0,340.0
7752,Vanuatu,2020-11-23,0.0,0.0,0.0
7753,Vanuatu,2020-11-24,340.0,164.0,504.0
7754,Vanuatu,2020-11-25,0.0,170.0,170.0
7755,Vanuatu,2020-11-26,170.0,0.0,170.0
7756,Vanuatu,2020-11-27,170.0,0.0,170.0
7757,Vanuatu,2020-11-28,0.0,0.0,0.0
7758,Vanuatu,2020-11-29,0.0,170.0,170.0
7759,Vanuatu,2020-11-30,0.0,238.0,238.0
7760,Vanuatu,2020-12-01,0.0,170.0,170.0
7761,Vanuatu,2020-12-02,340.0,170.0,510.0
7762,Vanuatu,2020-12-03,0.0,170.0,170.0
7763,Vanuatu,2020-12-04,340.0,70.0,410.0
7764,Vanuatu,2020-12-05,0.0,170.0,170.0
7765,Vanuatu,2020-12-06,340.0,0.0,340.0
7766,Vanuatu,2020-12-07,0.0,306.0,306.0
7767,Vanuatu,2020-12-08,340.0,164.0,504.0
7768,Vanuatu,2020-12-09,0.0,0.0,0.0
7769,Vanuatu,2020-12-10,0.0,0.0,0.0
7770,Vanuatu,2020-12-11,340.0,0.0,340.0
7771,Vanuatu,2020-12-12,0.0,0.0,0.0
7772,Vanuatu,2020-12-13,340.0,0.0,340.0
7773,Vanuatu,2020-12-14,0.0,0.0,0.0
7774,Vanuatu,2020-12-15,340.0,0.0,340.0
7775,Vanuatu,2020-12-16,0.0,170.0,170.0
7776,Vanuatu,2020-12-17,0.0,170.0,170.0
7777,Vanuatu,2020-12-18,340.0,170.0,510.0
7778,Vanuatu,2020-12-19,0.0,0.0,0.0
7779,Vanuatu,2020-12-20,620.0,0.0,620.0
7780,Vanuatu,2020-12-21,350.0,316.0,666.0
7781,Vanuatu,2020-12-22,350.0,170.0,520.0
7782,Vanuatu,2020-12-23,280.0,0.0,280.0
7783,Vanuatu,2020-12-24,630.0,0.0,630.0
7784,Vanuatu,2020-12-25,420.0,0.0,420.0
7785,Vanuatu,2020-12-26,350.0,0.0,350.0
7786,Vanuatu,2020-12-27,420.0,0.0,420.0
7787,Vanuatu,2020-12-28,420.0,0.0,420.0
7788,Vanuatu,2020-12-29,210.0,170.0,380.0
7789,Vanuatu,2020-12-30,420.0,170.0,590.0
7790,Vanuatu,2020-12-31,280.0,0.0,280.0
7791,Vanuatu,2021-01-01,140.0,0.0,140.0
7792,Vanuatu,2021-01-02,350.0,0.0,350.0
7793,Vanuatu,2021-01-03,350.0,0.0,350.0
7794,Vanuatu,2021-01-04,280.0,170.0,450.0
7795,Vanuatu,2021-01-05,0.0,0.0,0.0
7796,Vanuatu,2021-01-06,350.0,340.0,690.0
7797,Vanuatu,2021-01-07,420.0,170.0,590.0
7798,Vanuatu,2021-01-08,420.0,0.0,420.0
7799,Vanuatu,2021-01-09,560.0,170.0,730.0
7800,Vanuatu,2021-01-10,420.0,0.0,420.0
7801,Vanuatu,2021-01-11,280.0,0.0,280.0
7802,Vanuatu,2021-01-12,350.0,0.0,350.0
7803,Vanuatu,2021-01-13,210.0,170.0,380.0
7804,Vanuatu,2021-01-14,350.0,340.0,690.0
7805,Vanuatu,2021-01-15,280.0,170.0,450.0
7806,Vanuatu,2021-01-16,560.0,170.0,730.0
7807,Vanuatu,2021-01-17,620.0,0.0,620.0
7808,Vanuatu,2021-01-18,280.0,170.0,450.0
7809,Vanuatu,2021-01-19,350.0,0.0,350.0
7810,Vanuatu,2021-01-20,420.0,170.0,590.0
7811,Vanuatu,2021-01-21,420.0,0.0,420.0
7812,Vanuatu,2021-01-22,280.0,0.0,280.0
7813,Vanuatu,2021-01-23,560.0,0.0,560.0
7814,Vanuatu,2021-01-24,420.0,0.0,420.0
7815,Vanuatu,2021-01-25,420.0,0.0,420.0
7816,Vanuatu,2021-01-26,210.0,0.0,210.0
7817,Vanuatu,2021-01-27,280.0,340.0,620.0
7818,Vanuatu,2021-01-28,280.0,340.0,620.0
7819,Vanuatu,2021-01-29,280.0,170.0,450.0
7820,Vanuatu,2021-01-30,350.0,170.0,520.0
7821,Vanuatu,2021-01-31,730.0,0.0,730.0
7822,Vanuatu,2021-02-01,280.0,0.0,280.0
7823,Vanuatu,2021-02-02,420.0,170.0,590.0
7824,Vanuatu,2021-02-03,350.0,170.0,520.0
7825,Vanuatu,2021-02-04,350.0,0.0,350.0
7826,Vanuatu,2021-02-05,420.0,0.0,420.0
7827,Vanuatu,2021-02-06,490.0,170.0,660.0
7828,Vanuatu,2021-02-07,350.0,0.0,350.0
7829,Vanuatu,2021-02-08,280.0,170.0,450.0
7830,Vanuatu,2021-02-09,280.0,170.0,450.0
7831,Vanuatu,2021-02-10,350.0,170.0,520.0
7832,Vanuatu,2021-02-11,210.0,170.0,380.0
7833,Vanuatu,2021-02-12,280.0,170.0,450.0
7834,Vanuatu,2021-02-13,490.0,170.0,660.0
7835,Vanuatu,2021-02-14,350.0,170.0,520.0
7836,Vanuatu,2021-02-15,210.0,0.0,210.0
7837,Vanuatu,2021-02-16,280.0,0.0,280.0
7838,Vanuatu,2021-02-17,210.0,170.0,380.0
7839,Vanuatu,2021-02-18,210.0,340.0,550.0
7840,Vanuatu,2021-02-19,420.0,0.0,420.0
7841,Vanuatu,2021-02-20,420.0,0.0,420.0
7842,Vanuatu,2021-02-21,280.0,0.0,280.0
7843,Vanuatu,2021-02-22,280.0,170.0,450.0
7844,Vanuatu,2021-02-23,280.0,0.0,280.0
7845,Vanuatu,2021-02-24,210.0,340.0,550.0
7846,Vanuatu,2021-02-25,210.0,340.0,550.0
7847,Vanuatu,2021-02-26,140.0,0.0,140.0
7848,Vanuatu,2021-02-27,420.0,314.0,734.0
7849,Vanuatu,2021-02-28,350.0,0.0,350.0
7850,Vanuatu,2021-03-01,280.0,0.0,280.0
7851,Vanuatu,2021-03-02,280.0,68.0,348.0
7852,Vanuatu,2021-03-03,210.0,170.0,380.0
7853,Vanuatu,2021-03-04,280.0,170.0,450.0
7854,Vanuatu,2021-03-05,210.0,0.0,210.0
7855,Vanuatu,2021-03-06,140.0,170.0,310.0
7856,Vanuatu,2021-03-07,280.0,0.0,280.0
7857,Vanuatu,2021-03-08,280.0,0.0,280.0
7858,Vanuatu,2021-03-09,280.0,238.0,518.0
7859,Vanuatu,2021-03-10,210.0,340.0,550.0
7860,Vanuatu,2021-03-11,210.0,170.0,380.0
7861,Vanuatu,2021-03-12,350.0,0.0,350.0
7862,Vanuatu,2021-03-13,490.0,170.0,660.0
7863,Vanuatu,2021-03-14,420.0,0.0,420.0
7864,Vanuatu,2021-03-15,280.0,0.0,280.0
7865,Vanuatu,2021-03-16,70.0,68.0,138.0
7866,Vanuatu,2021-03-17,210.0,0.0,210.0
7867,Vanuatu,2021-03-18,350.0,170.0,520.0
7868,Vanuatu,2021-03-19,210.0,170.0,380.0
7869,Vanuatu,2021-03-20,280.0,0.0,280.0
7870,Vanuatu,2021-03-21,280.0,0.0,280.0
7871,Vanuatu,2021-03-22,420.0,0.0,420.0
7872,Vanuatu,2021-03-23,140.0,170.0,310.0
7873,Vanuatu,2021-03-24,210.0,340.0,550.0
7874,Vanuatu,2021-03-25,140.0,170.0,310.0
7875,Vanuatu,2021-03-26,280.0,0.0,280.0
7876,Vanuatu,2021-03-27,140.0,240.0,380.0
7877,Vanuatu,2021-03-28,210.0,0.0,210.0
7878,Vanuatu,2021-03-29,210.0,0.0,210.0
7879,Vanuatu,2021-03-30,0.0,68.0,68.0
7880,Vanuatu,2021-03-31,280.0,170.0,450.0
7881,Vanuatu,2021-04-01,350.0,170.0,520.0
7882,Vanuatu,2021-04-02,70.0,170.0,240.0
7883,Vanuatu,2021-04-03,340.0,0.0,340.0
7884,Vanuatu,2021-04-04,0.0,0.0,0.0
7885,Vanuatu,2021-04-05,340.0,0.0,340.0
7886,Vanuatu,2021-04-06,0.0,68.0,68.0
7887,Vanuatu,2021-04-07,0.0,334.0,334.0
7888,Vanuatu,2021-04-08,0.0,164.0,164.0
7889,Vanuatu,2021-04-09,0.0,0.0,0.0
7890,Vanuatu,2021-04-10,0.0,170.0,170.0
7891,Vanuatu,2021-04-11,410.0,0.0,410.0
7892,Vanuatu,2021-04-12,350.0,68.0,418.0
7893,Vanuatu,2021-04-13,70.0,0.0,70.0
7894,Vanuatu,2021-04-14,280.0,170.0,450.0
7895,Vanuatu,2021-04-15,210.0,170.0,380.0
7896,Vanuatu,2021-04-16,280.0,170.0,450.0
7897,Vanuatu,2021-04-17,350.0,0.0,350.0
7898,Vanuatu,2021-04-18,140.0,0.0,140.0
7899,Vanuatu,2021-04-19,0.0,68.0,68.0
7900,Vanuatu,2021-04-20,0.0,68.0,68.0
7901,Vanuatu,2021-04-21,380.0,338.0,718.0
7902,Vanuatu,2021-04-22,420.0,170.0,590.0
7903,Vanuatu,2021-04-23,280.0,0.0,280.0
7904,Vanuatu,2021-04-24,560.0,170.0,730.0
7905,Vanuatu,2021-04-25,420.0,170.0,590.0
7906,Vanuatu,2021-04-26,350.0,340.0,690.0
7907,Vanuatu,2021-04-27,280.0,170.0,450.0
7908,Vanuatu,2021-04-28,0.0,170.0,170.0
7909,Vanuatu,2021-04-29,140.0,170.0,310.0
7910,Vanuatu,2021-04-30,210.0,0.0,210.0
7911,Vanuatu,2021-05-01,350.0,0.0,350.0
7912,Vanuatu,2021-05-02,350.0,116.0,466.0
7913,Vanuatu,2021-05-03,210.0,0.0,210.0
7914,Vanuatu,2021-05-04,210.0,68.0,278.0
7915,Vanuatu,2021-05-05,350.0,340.0,690.0
7916,Vanuatu,2021-05-06,350.0,170.0,520.0
7917,Vanuatu,2021-05-07,210.0,170.0,380.0
7918,Vanuatu,2021-05-08,280.0,170.0,450.0
7919,Vanuatu,2021-05-09,350.0,0.0,350.0
7920,Vanuatu,2021-05-10,140.0,0.0,140.0
7921,Vanuatu,2021-05-11,210.0,68.0,278.0
7922,Vanuatu,2021-05-12,210.0,170.0,380.0
7923,Vanuatu,2021-05-13,210.0,68.0,278.0
7924,Vanuatu,2021-05-14,210.0,0.0,210.0
7925,Vanuatu,2021-05-15,490.0,0.0,490.0
7926,Vanuatu,2021-05-16,350.0,0.0,350.0
7927,Vanuatu,2021-05-17,280.0,0.0,280.0
7928,Vanuatu,2021-05-18,350.0,238.0,588.0
7929,Vanuatu,2021-05-19,280.0,340.0,620.0
7930,Vanuatu,2021-05-20,210.0,240.0,450.0
7931,Vanuatu,2021-05-21,280.0,170.0,450.0
7932,Vanuatu,2021-05-22,490.0,0.0,490.0
7933,Vanuatu,2021-05-23,350.0,0.0,350.0
7934,Vanuatu,2021-05-24,210.0,0.0,210.0
7935,Vanuatu,2021-05-25,210.0,0.0,210.0
7936,Vanuatu,2021-05-26,70.0,170.0,240.0
7937,Vanuatu,2021-05-27,0.0,410.0,410.0
7938,Vanuatu,2021-05-28,0.0,170.0,170.0
7939,Vanuatu,2021-05-29,0.0,0.0,0.0
7940,Vanuatu,2021-05-30,0.0,0.0,0.0
7941,Vanuatu,2021-05-31,0.0,0.0,0.0
7942,Vanuatu,2021-06-01,0.0,68.0,68.0
7943,Vanuatu,2021-06-02,0.0,170.0,170.0
7944,Vanuatu,2021-06-03,210.0,70.0,280.0
7945,Vanuatu,2021-06-04,210.0,170.0,380.0
7946,Vanuatu,2021-06-05,420.0,0.0,420.0
7947,Vanuatu,2021-06-06,280.0,170.0,450.0
7948,Vanuatu,2021-06-07,140.0,0.0,140.0
7949,Vanuatu,2021-06-08,140.0,0.0,140.0
7950,Vanuatu,2021-06-09,140.0,170.0,310.0
7951,Vanuatu,2021-06-10,210.0,170.0,380.0
7952,Vanuatu,2021-06-11,140.0,0.0,140.0
7953,Vanuatu,2021-06-12,280.0,0.0,280.0
7954,Vanuatu,2021-06-13,350.0,0.0,350.0
7955,Vanuatu,2021-06-14,210.0,0.0,210.0
7956,Vanuatu,2021-06-15,140.0,238.0,378.0
7957,Vanuatu,2021-06-16,0.0,340.0,340.0
7958,Vanuatu,2021-06-17,210.0,240.0,450.0
7959,Vanuatu,2021-06-18,210.0,170.0,380.0
7960,Vanuatu,2021-06-19,280.0,0.0,280.0
7961,Vanuatu,2021-06-20,350.0,0.0,350.0
7962,Vanuatu,2021-06-21,210.0,0.0,210.0
7963,Vanuatu,2021-06-22,210.0,170.0,380.0
7964,Vanuatu,2021-06-23,210.0,340.0,550.0
7965,Vanuatu,2021-06-24,210.0,240.0,450.0
7966,Vanuatu,2021-06-25,210.0,170.0,380.0
7967,Vanuatu,2021-06-26,280.0,0.0,280.0
7968,Vanuatu,2021-06-27,350.0,0.0,350.0
7969,Vanuatu,2021-06-28,210.0,0.0,210.0
7970,Vanuatu,2021-06-29,210.0,238.0,448.0
7971,Vanuatu,2021-06-30,210.0,340.0,550.0
7972,Vanuatu,2021-07-01,210.0,240.0,450.0
7973,Vanuatu,2021-07-02,210.0,170.0,380.0
7974,Vanuatu,2021-07-03,280.0,170.0,450.0
7975,Vanuatu,2021-07-04,350.0,170.0,520.0
7976,Vanuatu,2021-07-05,210.0,0.0,210.0
7977,Vanuatu,2021-07-06,70.0,0.0,70.0
7978,Vanuatu,2021-07-07,240.0,170.0,410.0
7979,Vanuatu,2021-07-08,350.0,170.0,520.0
7980,Vanuatu,2021-07-09,210.0,0.0,210.0
7981,Vanuatu,2021-07-10,280.0,170.0,450.0
7982,Vanuatu,2021-07-11,350.0,0.0,350.0
7983,Vanuatu,2021-07-12,210.0,0.0,210.0
7984,Vanuatu,2021-07-13,210.0,68.0,278.0
7985,Vanuatu,2021-07-14,210.0,170.0,380.0
7986,Vanuatu,2021-07-15,70.0,410.0,480.0
7987,Vanuatu,2021-07-16,280.0,0.0,280.0
7988,Vanuatu,2021-07-17,420.0,0.0,420.0
7989,Vanuatu,2021-07-18,350.0,0.0,350.0
7990,Vanuatu,2021-07-19,210.0,0.0,210.0
7991,Vanuatu,2021-07-20,210.0,170.0,380.0
7992,Vanuatu,2021-07-21,210.0,340.0,550.0
7993,Vanuatu,2021-07-22,210.0,170.0,380.0
7994,Vanuatu,2021-07-23,280.0,0.0,280.0
7995,Vanuatu,2021-07-24,420.0,0.0,420.0
7996,Vanuatu,2021-07-25,350.0,0.0,350.0
7997,Vanuatu,2021-07-26,420.0,0.0,420.0
7998,Vanuatu,2021-07-27,420.0,68.0,488.0
7999,Vanuatu,2021-07-28,350.0,340.0,690.0
8000,Vanuatu,2021-07-29,210.0,240.0,450.0
8001,Vanuatu,2021-07-30,210.0,170.0,380.0
8002,Vanuatu,2021-07-31,280.0,0.0,280.0
8003,Vanuatu,2021-08-01,350.0,170.0,520.0
8004,Vanuatu,2021-08-02,210.0,0.0,210.0
8005,Vanuatu,2021-08-03,210.0,170.0,380.0
8006,Vanuatu,2021-08-04,210.0,170.0,380.0
8007,Vanuatu,2021-08-05,140.0,0.0,140.0
8008,Vanuatu,2021-08-06,210.0,170.0,380.0
8009,Vanuatu,2021-08-07,350.0,170.0,520.0
8010,Vanuatu,2021-08-08,420.0,0.0,420.0
8011,Vanuatu,2021-08-09,210.0,0.0,210.0
8012,Vanuatu,2021-08-10,210.0,0.0,210.0
8013,Vanuatu,2021-08-11,350.0,340.0,690.0
8014,Vanuatu,2021-08-12,210.0,310.0,520.0
8015,Vanuatu,2021-08-13,350.0,170.0,520.0
8016,Vanuatu,2021-08-14,350.0,0.0,350.0
8017,Vanuatu,2021-08-15,420.0,0.0,420.0
8018,Vanuatu,2021-08-16,350.0,0.0,350.0
8019,Vanuatu,2021-08-17,210.0,0.0,210.0
8020,Vanuatu,2021-08-18,210.0,170.0,380.0
8021,Vanuatu,2021-08-19,350.0,0.0,350.0
8022,Vanuatu,2021-08-20,350.0,170.0,520.0
8023,Vanuatu,2021-08-21,490.0,0.0,490.0
8024,Vanuatu,2021-08-22,350.0,0.0,350.0
8025,Vanuatu,2021-08-23,490.0,0.0,490.0
8026,Vanuatu,2021-08-24,70.0,0.0,70.0
8027,Vanuatu,2021-08-25,140.0,510.0,650.0
8028,Vanuatu,2021-08-26,140.0,240.0,380.0
8029,Vanuatu,2021-08-27,420.0,170.0,590.0
8030,Vanuatu,2021-08-28,490.0,0.0,490.0
8031,Vanuatu,2021-08-29,560.0,0.0,560.0
8032,Vanuatu,2021-08-30,350.0,0.0,350.0
8033,Vanuatu,2021-08-31,490.0,170.0,660.0
8034,Vanuatu,2021-09-01,420.0,170.0,590.0
8035,Vanuatu,2021-09-02,280.0,170.0,450.0
8036,Vanuatu,2021-09-03,420.0,0.0,420.0
8037,Vanuatu,2021-09-04,560.0,0.0,560.0
8038,Vanuatu,2021-09-05,560.0,0.0,560.0
8039,Vanuatu,2021-09-06,420.0,0.0,420.0
8040,Vanuatu,2021-09-07,210.0,0.0,210.0
8041,Vanuatu,2021-09-08,630.0,340.0,970.0
8042,Vanuatu,2021-09-09,280.0,0.0,280.0
8043,Vanuatu,2021-09-10,280.0,0.0,280.0
8044,Vanuatu,2021-09-11,490.0,0.0,490.0
8045,Vanuatu,2021-09-12,350.0,0.0,350.0
8046,Vanuatu,2021-09-13,490.0,0.0,490.0
8047,Vanuatu,2021-09-14,280.0,0.0,280.0
8048,Vanuatu,2021-09-15,350.0,340.0,690.0
8049,Vanuatu,2021-09-16,350.0,170.0,520.0
8050,Vanuatu,2021-09-17,410.0,0.0,410.0
8051,Vanuatu,2021-09-18,210.0,170.0,380.0
