,title,url,date,tag
680,Sogavare proclaims King Yeshua to reign,https://theislandsun.com.sb/sogavare-proclaims-king-yeshua-to-reign/,2022-10-19,News
681,Bellona welcomes return of double flights weekly,https://theislandsun.com.sb/bellona-welcomes-return-of-double-flights-weekly/,2022-10-19,News
682,Mrs Sogavare donates chairs to women vendors.,https://theislandsun.com.sb/mrs-sogavare-donates-chairs-to-women-vendors/,2022-10-19,News
683,Japan funds water supply projects to Fauala and Afio communities in Malaita.,https://theislandsun.com.sb/japan-funds-water-supply-projects-to-fauala-and-afio-communities-in-malaita/,2022-10-19,News
684,American couple heading home after 29 years here.,https://theislandsun.com.sb/american-couple-heading-home-after-29-years-here/,2022-10-18,News
685,High Court orders Police to leave Hells Point,https://theislandsun.com.sb/high-court-orders-police-to-leave-hells-point/,2022-10-17,News
686,PlasticWise Gizo makes scary discovery,https://theislandsun.com.sb/plasticwise-gizo-makes-scary-discovery/,2022-10-16,News
687,Prime Minister and delegation trip costs $2.5M,https://theislandsun.com.sb/prime-minister-and-delegation-trip-costs-2-5m/,2022-10-14,News
688,NO LIMIT,https://theislandsun.com.sb/no-limit/,2022-10-14,News
689,Director of Neptune Gale ordered to appear before court,https://theislandsun.com.sb/director-of-neptune-gale-ordered-to-appear-before-court/,2022-10-13,News
690,72-hour PCR test no longer needed,https://theislandsun.com.sb/72-hour-pcr-test-no-longer-needed/,2022-10-13,News
691,Prosecution and defence tug at intimidation case,https://theislandsun.com.sb/prosecution-and-defence-tug-at-intimidation-case/,2022-10-13,News
692,Airline welcomes lifting of  pre-flight 72-hr PCR test,https://theislandsun.com.sb/airline-welcomes-lifting-of-pre-flight-72-hr-pcr-test/,2022-10-13,News
693,SCALE supports Bonale and Adakoa projects,https://theislandsun.com.sb/scale-supports-bonale-and-adakoa-projects/,2022-10-13,News
694,Peacebuilding policy achieves milestones since establishment.,https://theislandsun.com.sb/peacebuilding-policy-achieves-milestones-since-establishment/,2022-10-13,News
695,Noble: UK closely connected to Pacific,https://theislandsun.com.sb/noble-uk-closely-connected-to-pacific/,2022-10-11,News
696,"Western Province beefs up security  at MSG building, Gizo.",https://theislandsun.com.sb/western-province-beefs-up-security-at-msg-building-gizo/,2022-10-11,News
697,Suidani disappointed with dispute causing ablution block relocation.,https://theislandsun.com.sb/suidani-disappointed-with-dispute-causing-ablution-block-relocation/,2022-10-11,News
698,ELECTION EXPENSE PLEADING.,https://theislandsun.com.sb/election-expense-pleading/,2022-10-11,News
699,Premier Suidani forms new political party,https://theislandsun.com.sb/premier-suidani-forms-new-political-party/,2022-10-10,News
700,USAID wharf project on Malaita halted due to land dispute,https://theislandsun.com.sb/usaid-wharf-project-on-malaita-halted-due-to-land-dispute/,2022-10-10,News
701,Ship heading to Sikaiana after almost eight months,https://theislandsun.com.sb/ship-heading-to-sikaiana-after-almost-eight-months/,2022-10-07,News
702,PROVINCES PENALISED,https://theislandsun.com.sb/provinces-penalised/,2022-10-07,News
703,Work on Tina Hydro project picking up again,https://theislandsun.com.sb/work-on-tina-hydro-project-picking-up-again/,2022-10-07,News
704,Cabinet eases entry restrictions,https://theislandsun.com.sb/cabinet-eases-entry-restrictions/,2022-10-07,News
705,Airlines to look at airfares: CEO Kraus,https://theislandsun.com.sb/airlines-to-look-at-airfares-ceo-kraus/,2022-10-07,News
706,Dash-8 operational October 14: CEO Kraus,https://theislandsun.com.sb/dash-8-operational-october-14-ceo-kraus/,2022-10-07,News
707,Looming wet and cyclone season here,https://theislandsun.com.sb/looming-wet-and-cyclone-season-here/,2022-10-06,News
708,Police says no pact yet with US for police training,https://theislandsun.com.sb/police-says-no-pact-yet-with-us-for-police-training/,2022-10-05,News
709,SIKAIANA STARVING,https://theislandsun.com.sb/sikaiana-starving/,2022-10-05,News
710,Judge to sentence woman after pleading guilty to manslaughter.,https://theislandsun.com.sb/judge-to-sentence-woman-after-pleading-guilty-to-manslaughter/,2022-10-05,News
711,Premier Suidani calls for review of Immigration laws,https://theislandsun.com.sb/premier-suidani-calls-for-review-of-immigration-laws/,2022-10-05,News
712,Manele explain reasons for signing Washington 11 points declaration.,https://theislandsun.com.sb/manele-explain-reasons-for-signing-washington-11-points-declaration/,2022-10-05,News
713,Ministry of National Planning & Development hands over vehicle to Guadalcanal.,https://theislandsun.com.sb/ministry-of-national-planning-development-hands-over-vehicle-to-guadalcanal/,2022-10-05,News
714,Consultation on Immigration Act 2021 conducted in Auki,https://theislandsun.com.sb/consultation-on-immigration-act-2021-conducted-in-auki/,2022-10-05,News
715,"Solomon Islands -New Zealand meeting significant, says Pacific security expert.",https://theislandsun.com.sb/solomon-islands-new-zealand-meeting-significant-says-pacific-security-expert/,2022-10-05,News
716,Airlines prepare for 60th anniversary ,https://theislandsun.com.sb/airlines-prepare-for-60th-anniversary/,2022-10-05,News
717,SPREP hails PINA and MASI for successful Media Summit.,https://theislandsun.com.sb/sprep-hails-pina-and-masi-for-successful-media-summit/,2022-10-05,News
718,SPREP: role of media in climate crisis is vital,https://theislandsun.com.sb/sprep-role-of-media-in-climate-crisis-is-vital/,2022-10-04,News
719,Two local journalists win SPREP awards,https://theislandsun.com.sb/two-local-journalists-win-sprep-awards/,2022-10-04,News
720,US offer of police training welcomed,https://theislandsun.com.sb/us-offer-of-police-training-welcomed/,2022-10-04,News
721,GOVERNMENT PAYS LSL $20M,https://theislandsun.com.sb/government-pays-lsl-20m/,2022-10-04,News
722,SINPF approves new investments,https://theislandsun.com.sb/sinpf-approves-new-investments/,2022-10-04,News
723,FBI TO TRAIN LOCAL POLICE,https://theislandsun.com.sb/fbi-to-train-local-police/,2022-10-03,News
724,Family Federation celebrates 40 years in Solomon Islands,https://theislandsun.com.sb/family-federation-celebrates-40-years-in-solomon-islands/,2022-10-03,News
725,SINPF to pay $77.5 million to members,https://theislandsun.com.sb/sinpf-to-pay-77-5-million-to-members/,2022-10-03,News
726,CBSI announces policy stance to tame inflation for next 6 months.,https://theislandsun.com.sb/cbsi-announces-policy-stance-to-tame-inflation-for-next-6-months/,2022-10-03,News
727,TSI urges politicians to embrace digital era,https://theislandsun.com.sb/tsi-urges-politicians-to-embrace-digital-era/,2022-10-03,News
728,Sasako: SI engrained in corruption,https://theislandsun.com.sb/sasako-si-engrained-by-corruption/,2022-09-27,News
729,Media workers discuss investigative role,https://theislandsun.com.sb/media-workers-discuss-investigative-role/,2022-09-27,News
730,PINA SUMMIT OPENS TODAY,https://theislandsun.com.sb/pina-summit-opens-today/,2022-09-27,News
731,Region’s media told to probe more into corruption,https://theislandsun.com.sb/regions-media-told-to-probe-more-into-corruption/,2022-09-27,News
732,MALA PPC SHOOTS DOWN ALLEGATIONS,https://theislandsun.com.sb/mala-ppc-shoots-down-allegations/,2022-09-26,News
733,Dubai Investor in the country,https://theislandsun.com.sb/dubai-investor-in-the-country/,2022-09-26,News
734,Kili thanks West/East Kwaio for peaceful by-election,https://theislandsun.com.sb/kili-thanks-west-east-kwaio-for-peaceful-by-election/,2022-09-26,News
735,DISPUTE SET FOR HEARING,https://theislandsun.com.sb/dispute-set-for-hearing/,2022-09-23,News
736,Kenilorea thanks West Kwaio for voting in Claudius Tei’ifi,https://theislandsun.com.sb/kenilorea-thanks-west-kwaio-for-voting-in-claudius-teiifi/,2022-09-23,News
737,Repairs done to airport runway,https://theislandsun.com.sb/repairs-done-to-airport-runway/,2022-09-23,News
738,Akosawa welcomes EU funds to fight trafficking,https://theislandsun.com.sb/akosawa-welcomes-eu-funds-to-fight-trafficking/,2022-09-23,News
739,Local exporters in Fiji on look and learn Visit,https://theislandsun.com.sb/local-exporters-in-fiji-on-look-and-learn-visit/,2022-09-23,News
740,"60, 2019 candidates yet to retire expenses",https://theislandsun.com.sb/60-2019-candidates-yet-to-retire-expenses/,2022-09-22,News
741,"Peaceful by-elections, counting starts today",https://theislandsun.com.sb/peaceful-by-elections-counting-starts-today/,2022-09-22,News
742,Why SIPA workers want their CEO out,https://theislandsun.com.sb/why-sipa-workers-want-their-ceo-out/,2022-09-22,News
743,BAD WEATHER WILL IMPROVE,https://theislandsun.com.sb/bad-weather-will-improve/,2022-09-22,News
744,Gizo among recipients of waste recycling fund,https://theislandsun.com.sb/gizo-among-recipients-of-waste-recycling-fund/,2022-09-22,News
745,SIEC prepares for Western and Choiseul elections,https://theislandsun.com.sb/siec-prepares-for-western-and-choiseul-elections/,2022-09-22,News
746,"$4,000 raised for school water project",https://theislandsun.com.sb/4000-raised-for-school-water-project/,2022-09-22,News
747,SIPA steps up for Honiara road,https://theislandsun.com.sb/sipa-steps-up-for-honiara-road/,2022-09-21,News
748,Persons with disability struggle to earn income,https://theislandsun.com.sb/persons-with-disability-struggle-to-earn-income/,2022-09-21,News
749,MASI thanks SIPA for support,https://theislandsun.com.sb/masi-thanks-sipa-for-support/,2022-09-21,News
750,FIGHTING CERVICAL CANCER,https://theislandsun.com.sb/fighting-cervical-cancer/,2022-09-21,News
751,Gizo market vendors face brunt of poor decision,https://theislandsun.com.sb/gizo-market-vendors-face-brunt-of-poor-decision/,2022-09-20,News
752,WORKERS WANT PORTS CEO OUT,https://theislandsun.com.sb/workers-want-ports-ceo-out/,2022-09-20,News
753,POM training for Central police,https://theislandsun.com.sb/pom-training-for-central-police/,2022-09-20,News
754,HCC signs new tourism pact with Guadalcanal,https://theislandsun.com.sb/hcc-signs-new-tourism-pact-with-guadalcanal/,2022-09-20,News
755,Government: LSL not registered here,https://theislandsun.com.sb/government-lsl-not-registered-here/,2022-09-20,News
756,$12.5M Zaru hotel shaping up in Gizo,https://theislandsun.com.sb/12-5m-zaru-hotel-shaping-up-in-gizo/,2022-09-20,News
757,Suidani call for youths to be strengthened as leaders,https://theislandsun.com.sb/suidani-call-for-youths-to-be-strengthened-as-leaders/,2022-09-19,News
758,LIFE-TERM FOR SHOP KILLER,https://theislandsun.com.sb/life-term-for-shop-killer/,2022-09-19,News
759,EU not here to compete with China,https://theislandsun.com.sb/eu-not-here-to-compete-with-china/,2022-09-19,News
760,PNG Community celebrates independence in style.,https://theislandsun.com.sb/png-community-celebrates-independence-in-style/,2022-09-19,News
761,Ballot boxes distributed on Malaita for 2 bye-elections.,https://theislandsun.com.sb/ballot-boxes-distributed-on-malaita-for-2-bye-elections/,2022-09-19,News
762,PNG/SI Community farewells young Xavier.,https://theislandsun.com.sb/png-si-community-farewells-young-xavier/,2022-09-19,News
763,EU has never left Solomon Islands,https://theislandsun.com.sb/eu-has-never-left-solomon-islands/,2022-09-19,News
764,EU work with stakeholders to implement 4 projects,https://theislandsun.com.sb/eu-work-with-stakeholders-to-implement-4-projects/,2022-09-19,News
765,MARA supports reform on CDF,https://theislandsun.com.sb/mara-supports-reform-on-cdf/,2022-09-19,News
766,Laundry items donated to NRH,https://theislandsun.com.sb/laundry-items-donated-to-nrh/,2022-09-16,News
767,UNITED AGAINST CORRUPTION,https://theislandsun.com.sb/united-against-corruption/,2022-09-16,News
768,Government says it will settle $32.4M owed to Levers.,https://theislandsun.com.sb/government-says-it-will-settle-32-4m-owed-to-levers/,2022-09-16,News
769,Bill to delay election set for gazette,https://theislandsun.com.sb/bill-to-delay-election-set-for-gazette/,2022-09-16,News
770,Sogavare to attend UN meeting,https://theislandsun.com.sb/sogavare-to-attend-un-meeting/,2022-09-16,News
771,Police to probe vehicle abuse claim in Temotu,https://theislandsun.com.sb/police-to-probe-vehicle-abuse-claim-in-temotu/,2022-09-16,News
772,Chinese police teach martial arts to locals,https://theislandsun.com.sb/chinese-police-teach-martial-arts-to-locals/,2022-09-16,News
773,MRD PS pays courtesy visit to Premier Suidani,https://theislandsun.com.sb/mrd-ps-pays-courtesy-visit-to-premier-suidani/,2022-09-16,News
774,SIPA donates furniture to Burns Creek community,https://theislandsun.com.sb/sipa-donates-furniture-to-burns-creek-community/,2022-09-16,News
775,Persons with disability launches EU-funded project,https://theislandsun.com.sb/persons-with-disability-launches-eu-funded-project/,2022-09-16,News
776,International Day of Democracy celebrated,https://theislandsun.com.sb/international-day-of-democracy-celebrated/,2022-09-16,News
777,Gizo inter-faith hosts youth programme,https://theislandsun.com.sb/gizo-inter-faith-hosts-youth-programme/,2022-09-16,News
778,New centre for Gizo youth,https://theislandsun.com.sb/new-centre-for-gizo-youth/,2022-09-16,News
779,West takes youth development seriously.,https://theislandsun.com.sb/west-takes-youth-development-seriously/,2022-09-16,News
780,New BRED ATM at AJ mall,https://theislandsun.com.sb/new-bred-atm-at-aj-mall/,2022-09-16,News
781,Ramofafia thanks EU for $78M assistance,https://theislandsun.com.sb/ramofafia-thanks-eu-for-78m-assistance/,2022-09-15,News
782,EU channels funds through PCDF,https://theislandsun.com.sb/eu-channels-funds-through-pcdf/,2022-09-15,News
783,"EU pumps in $78M for water, sanitation here",https://theislandsun.com.sb/eu-pumps-in-78m-for-water-sanitation-here/,2022-09-15,News
784,KILLER DRIVER GETS 6 YEARS,https://theislandsun.com.sb/killer-driver-gets-6-years/,2022-09-15,News
785,Malu’u wharf nears completion,https://theislandsun.com.sb/maluu-wharf-nears-completion/,2022-09-14,News
786,LSL closes in on government,https://theislandsun.com.sb/lsl-closes-in-on-government/,2022-09-14,News
787,Government reject Sasako’s $5m payout claims,https://theislandsun.com.sb/government-reject-sasakos-5m-payout-claims/,2022-09-14,News
788,Isabel government supports Tubi conservation initiative,https://theislandsun.com.sb/isabel-government-supports-tubi-conservation-initiative/,2022-09-14,News
789,Mala youths to mark big day this Saturday,https://theislandsun.com.sb/mala-youths-to-mark-big-day-this-saturday/,2022-09-14,News
790,Madam Sogavare assist widowed market vendors,https://theislandsun.com.sb/madam-sogavare-assist-widowed-market-vendors/,2022-09-14,News
791,$5m for youth hub on Malaita,https://theislandsun.com.sb/5m-for-youth-hub-on-malaita/,2022-09-14,News
792,Wairiu is new Pro Chancellor and chair of SINU,https://theislandsun.com.sb/wairiu-is-new-pro-chancellor-and-chair-of-sinu/,2022-09-14,News
793,Tuna production rises despite COVID-19,https://theislandsun.com.sb/tuna-production-rises-despite-covid-19/,2022-09-13,News
794,Manele responds to accusations,https://theislandsun.com.sb/manele-responds-to-accusations/,2022-09-13,News
795,Botanical garden murder trial continues in Court,https://theislandsun.com.sb/botanical-garden-murder-trial-continues-in-court/,2022-09-13,News
