,date,news_count_post_courier,epu_count_post_courier,ratio_post_courier,z_score_post_courier,news_count_papua_new_guinea_abc,epu_count_papua_new_guinea_abc,ratio_papua_new_guinea_abc,z_score_papua_new_guinea_abc,news_count_png_business,epu_count_png_business,ratio_png_business,z_score_png_business,news_count_papua_new_guinea_rnz,epu_count_papua_new_guinea_rnz,ratio_papua_new_guinea_rnz,z_score_papua_new_guinea_rnz,news_count_total,weight_courier,weight_abc,weight_business,weight_rnz,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
70,2021-10-01,65.0,1.0,0.015384615384615385,2.1569808899870595,8.0,0.0,0.0,0.0,58.0,8.0,0.13793103448275862,0.9477489671401957,13.0,0.0,0.0,0.0,144.0,0.4513888888888889,0.05555555555555555,0.4027777777777778,0.09027777777777778,1.3553694301617376,0.7761824642818138,115.54012621714392,101.46263434364234
71,2021-11-01,119.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.3439153180552426,65.0,5.0,0.07692307692307693,0.5285523085974169,17.0,0.0,0.0,0.0,208.0,0.5721153846153846,0.03365384615384615,0.3125,0.08173076923076923,0.24405436194816726,0.7181169066631649,20.80471283756995,93.87229996772733
72,2021-12-01,51.0,0.0,0.0,0.0,2.0,1.0,0.5,8.20370361319335,31.0,6.0,0.1935483870967742,1.3299058087289843,6.0,0.0,0.0,0.0,90.0,0.5666666666666667,0.022222222222222223,0.34444444444444444,0.06666666666666667,0.6403831921887246,2.3834023554805834,54.59024912786581,311.5585481716072
73,2022-01-01,37.0,2.0,0.05405405405405406,7.578581505359939,0.0,0.0,0.0,0.0,50.0,3.0,0.06,0.41227080070598515,2.0,0.0,0.0,0.0,89.0,0.4157303370786517,0.0,0.5617977528089888,0.02247191011235955,3.382259053186708,1.997713076516481,288.3248133002653,261.14121451281756
74,2022-02-01,38.0,1.0,0.02631578947368421,3.6895725749778645,5.0,0.0,0.0,0.0,51.0,2.0,0.0392156862745098,0.26945803967711446,5.0,1.0,0.2,11.683804952240603,99.0,0.3838383838383838,0.050505050505050504,0.5151515151515151,0.050505050505050504,2.1451024508474212,3.9107088917238952,182.8618842982464,511.2081817933815
75,2022-03-01,52.0,1.0,0.019230769230769232,2.6962261124838243,4.0,0.0,0.0,0.0,52.0,3.0,0.057692307692307696,0.3964142314480627,8.0,0.0,0.0,0.0,116.0,0.4482758620689655,0.034482758620689655,0.4482758620689655,0.06896551724137931,1.3863560162453288,0.7731600859829717,118.18161567932641,101.0675488086099
76,2022-04-01,104.0,0.0,0.0,0.0,8.0,1.0,0.125,2.0509259032983373,52.0,4.0,0.07692307692307693,0.5285523085974169,8.0,0.0,0.0,0.0,172.0,0.6046511627906976,0.046511627906976744,0.3023255813953488,0.046511627906976744,0.2551867864735603,0.6448695529739386,21.753709993727778,84.29739998478843
77,2022-05-01,251.0,2.0,0.00796812749003984,1.1171614171247717,11.0,1.0,0.09090909090909091,1.4915824751260638,60.0,2.0,0.03333333333333333,0.2290393337255473,6.0,0.0,0.0,0.0,328.0,0.7652439024390244,0.03353658536585366,0.18292682926829268,0.018292682926829267,0.9468209845982843,0.7094458064940957,80.71291386029856,92.73881305415036
78,2022-06-01,353.0,4.0,0.0113314447592068,1.5887111371009504,12.0,3.0,0.25,4.101851806596675,56.0,5.0,0.08928571428571429,0.6134982153362875,6.0,1.0,0.16666666666666666,9.73650412686717,427.0,0.8266978922716628,0.02810304449648712,0.13114754098360656,0.01405152224824356,1.6459301590066293,4.01014132147527,140.30933123047967,524.20599703145
79,2022-07-01,268.0,2.0,0.007462686567164179,1.046296700366857,7.0,0.0,0.0,0.0,59.0,2.0,0.03389830508474576,0.23292135633106506,8.0,1.0,0.125,7.3023780951503765,342.0,0.783625730994152,0.02046783625730994,0.17251461988304093,0.023391812865497075,1.0309032177867063,2.1453990379620747,87.88060675569632,280.4467353064476
80,2022-08-01,268.0,1.0,0.0037313432835820895,0.5231483501834285,7.0,0.0,0.0,0.0,60.0,6.0,0.1,0.687118001176642,8.0,0.0,0.0,0.0,343.0,0.7813411078717201,0.02040816326530612,0.1749271137026239,0.023323615160349854,0.5289528802325287,0.30256658784001766,45.09123578041393,39.55152876974696
81,2022-09-01,176.0,1.0,0.005681818181818182,0.7966122605065844,10.0,0.0,0.0,0.0,70.0,5.0,0.07142857142857142,0.49079857226902995,7.0,0.0,0.0,0.0,263.0,0.6692015209125475,0.03802281368821293,0.2661596958174905,0.026615969581749048,0.6637249350113723,0.3218527081939036,56.580044568017506,42.072611978170656
82,2022-10-01,190.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,81.0,6.0,0.07407407407407407,0.5089762971678828,9.0,0.0,0.0,0.0,290.0,0.6551724137931034,0.034482758620689655,0.2793103448275862,0.03103448275862069,0.14216234507102934,0.1272440742919707,12.118803130207706,16.633355655911824
83,2022-11-01,163.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,60.0,3.0,0.05,0.343559000588321,3.0,1.0,0.3333333333333333,19.47300825373434,241.0,0.6763485477178424,0.06224066390041494,0.24896265560165975,0.012448132780082987,0.3279359535124576,4.954141813580665,27.955301792107978,647.6058175096568
84,2022-12-01,143.0,3.0,0.02097902097902098,2.941337577255081,3.0,1.0,0.3333333333333333,5.4691357421289,55.0,5.0,0.09090909090909091,0.6246527283424018,3.0,0.0,0.0,0.0,204.0,0.7009803921568627,0.014705882352941176,0.2696078431372549,0.014705882352941176,2.310659709964193,2.258781511931596,196.9750155146068,295.26810145002776
85,2023-01-01,140.0,1.0,0.007142857142857143,1.0014554132082776,13.0,2.0,0.15384615384615385,2.5242164963671847,37.0,4.0,0.10810810810810811,0.7428302715423156,0.0,0.0,0.0,0.0,190.0,0.7368421052631579,0.06842105263157895,0.19473684210526315,0.0,1.0552804860473575,1.0671255452794444,89.95867682942426,139.49473736131284
86,2023-02-01,120.0,2.0,0.016666666666666666,2.336729297485981,15.0,2.0,0.13333333333333333,2.18765429685156,45.0,5.0,0.1111111111111111,0.7634644457518244,2.0,0.0,0.0,0.0,182.0,0.6593406593406593,0.08241758241758242,0.24725274725274726,0.01098901098901099,1.9097704956589188,1.3219620100223415,162.80072370222928,172.806980589533
87,2023-03-01,139.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.3439153180552426,68.0,4.0,0.058823529411764705,0.40418705951567174,4.0,0.0,0.0,0.0,218.0,0.6376146788990825,0.03211009174311927,0.3119266055045872,0.01834862385321101,0.20134003336446044,0.6870255943927286,17.163477609730172,89.80804111967647
88,2023-04-01,92.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,43.0,4.0,0.09302325581395349,0.6391795359782716,7.0,2.0,0.2857142857142857,16.691149931772287,157.0,0.5859872611464968,0.09554140127388536,0.27388535031847133,0.044585987261146494,0.9192533093596923,4.33258236693764,78.36287363827579,566.3555165048142
89,2023-05-01,136.0,1.0,0.007352941176470588,1.0309099841849916,12.0,3.0,0.25,4.101851806596675,51.0,5.0,0.09803921568627451,0.6736450991927863,8.0,0.0,0.0,0.0,207.0,0.6570048309178744,0.057971014492753624,0.2463768115942029,0.03864734299516908,1.0810718820635317,1.451601722493613,92.15729595474238,189.75349426149324
90,2023-06-01,147.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.2621082481835924,52.0,3.0,0.057692307692307696,0.3964142314480627,9.0,0.0,0.0,0.0,221.0,0.665158371040724,0.058823529411764705,0.23529411764705882,0.04072398190045249,0.16751559846916725,0.4146306199079138,14.280072251709528,54.200548081591215
91,2023-07-01,81.0,1.0,0.012345679012345678,1.7309105907303561,10.0,0.0,0.0,0.0,66.0,1.0,0.015151515151515152,0.10410878805706697,9.0,0.0,0.0,0.0,166.0,0.4879518072289157,0.060240963855421686,0.39759036144578314,0.05421686746987952,0.8859936015718389,0.4587548446968558,75.527609133826,59.96847030539402
92,2015-01-01,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2015-02-01,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.025,1.4604756190300754,61.0,0.0,0.3442622950819672,0.0,0.6557377049180327,0.9576889305115248,0.36511890475751885,81.63936521340827,47.72837268314373
94,2015-03-01,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.1719576590276213,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,95.0,0.0,0.14736842105263157,0.0,0.8526315789473684,0.1727095497514389,0.2929894147569053,14.722836986817766,38.2995999317556
95,2015-04-01,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.010526315789473684,0.6149371027495054,111.0,0.0,0.14414414414414414,0.0,0.8558558558558559,0.5262975203711984,0.15373427568737635,44.864876378539684,20.096156919218412
96,2015-05-01,0.0,0.0,0.0,0.0,21.0,1.0,0.047619047619047616,0.7813051060184143,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,135.0,0.0,0.15555555555555556,0.0,0.8444444444444444,0.12153634982508667,0.19532627650460357,10.360514916649542,25.533066621170406
97,2015-06-01,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,0.008620689655172414,0.5036122824241639,143.0,0.0,0.1888111888111888,0.0,0.8111888111888111,0.4085246486797413,0.12590307060604097,34.82518376236297,16.45805954591163
98,2015-07-01,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,163.0,0.0,0.17791411042944785,0.0,0.8220858895705522,0.0,0.0,0.0,0.0
99,2015-08-01,0.0,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,0.6310541240917962,0.0,0.0,0.0,0.0,100.0,2.0,0.02,1.1683804952240604,126.0,0.0,0.20634920634920634,0.0,0.7936507936507936,1.0575036249904186,0.44985865482896414,90.14819103002777,58.80555964822955
100,2015-09-01,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,0.008547008547008548,0.49930790394190616,148.0,0.0,0.20945945945945946,0.0,0.7905405405405406,0.39472314027839883,0.12482697598547654,33.64865728390477,16.31739237030555
101,2015-10-01,0.0,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,0.6310541240917962,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,97.0,0.0,0.26804123711340205,0.0,0.7319587628865979,0.1691485281070794,0.15776353102294904,14.419273337605032,20.622861501714556
102,2015-11-01,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,86.0,0.0,0.23255813953488372,0.0,0.7674418604651163,0.0,0.0,0.0,0.0
103,2023-08-01,0.0,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,3.6460904947526,46.0,4.0,0.08695652173913043,0.5974939140666452,8.0,0.0,0.0,0.0,63.0,0.0,0.14285714285714285,0.7301587301587301,0.12698412698412698,0.9571354682514138,1.0608961022048113,81.59218464553756,138.68042406008303
104,2023-09-01,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,39.0,3.0,0.07692307692307693,0.5285523085974169,13.0,1.0,0.07692307692307693,4.4937711354771555,57.0,0.0,0.08771929824561403,0.6842105263157895,0.22807017543859648,1.3865362245000399,1.2555808610186432,118.19697775259688,164.1296314369661
105,2023-10-01,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.3439153180552426,52.0,2.0,0.038461538461538464,0.26427615429870843,15.0,0.0,0.0,0.0,74.0,0.0,0.0945945945945946,0.7027027027027027,0.20270270270270271,0.40742928716107485,0.6520478680884878,34.73180832884369,85.23574991561927
106,2023-11-01,0.0,0.0,0.0,0.0,8.0,1.0,0.125,2.0509259032983373,3.0,1.0,0.3333333333333333,2.2903933372554732,9.0,0.0,0.0,0.0,20.0,0.0,0.4,0.15,0.45,1.1639293619076558,1.0853298101384525,99.22058325205302,141.8744003321755
107,2023-12-01,0.0,0.0,0.0,0.0,8.0,1.0,0.125,2.0509259032983373,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.47058823529411764,0.0,0.5294117647058824,0.9651416015521588,0.5127314758245843,82.27467727927576,67.0242998805723
